,league,player_id,salary,season,season_end,season_start,team
7638,NBA,leaftj01,2407560,2018-19,2019,2018,Indiana Pacers
7639,NBA,leaveal01,200000,1985-86,1986,1985,Houston Rockets
7640,NBA,leaveal01,250000,1987-88,1988,1987,Houston Rockets
7641,NBA,leaveal01,300000,1988-89,1989,1988,Houston Rockets
7642,NBA,leckner01,325000,1988-89,1989,1988,Utah Jazz
7643,NBA,leckner01,485000,1990-91,1991,1990,Charlotte Hornets
7644,NBA,leckner01,618000,1991-92,1992,1991,Charlotte Hornets
7645,NBA,leckner01,300000,1993-94,1994,1993,Philadelphia 76ers
7646,NBA,leckner01,350000,1994-95,1995,1994,Detroit Pistons
7647,NBA,leckner01,300000,1995-96,1996,1995,Detroit Pistons
7648,NBA,leckner01,247500,1996-97,1997,1996,New York Knicks
7649,NBA,ledori01,816482,2014-15,2015,2014,Dallas Mavericks
7650,NBA,ledori01,96056,2014-15,2015,2014,New York Knicks
7651,NBA,leeco01,1176240,2008-09,2009,2008,Orlando Magic
7652,NBA,leeco01,1264440,2009-10,2010,2009,New Jersey Nets
7653,NBA,leeco01,1409040,2010-11,2011,2010,Houston Rockets
7654,NBA,leeco01,2225093,2011-12,2012,2011,Houston Rockets
7655,NBA,leeco01,5000000,2012-13,2013,2012,Boston Celtics
7656,NBA,leeco01,5225000,2013-14,2014,2013,Memphis Grizzlies
7657,NBA,leeco01,5450000,2014-15,2015,2014,Memphis Grizzlies
7658,NBA,leeco01,5675000,2015-16,2016,2015,Charlotte Hornets
7659,NBA,leeco01,11242000,2016-17,2017,2016,New York Knicks
7660,NBA,leeco01,11747890,2017-18,2018,2017,New York Knicks
7661,NBA,leeco01,12253780,2018-19,2019,2018,Dallas Mavericks
7662,NBA,leeda02,861360,2005-06,2006,2005,New York Knicks
7663,NBA,leeda02,926040,2006-07,2007,2006,New York Knicks
7664,NBA,leeda02,990600,2007-08,2008,2007,New York Knicks
7665,NBA,leeda02,1788033,2008-09,2009,2008,New York Knicks
7666,NBA,leeda02,7000000,2009-10,2010,2009,New York Knicks
7667,NBA,leeda02,10800000,2010-11,2011,2010,Golden State Warriors
7668,NBA,leeda02,11610000,2011-12,2012,2011,Golden State Warriors
7669,NBA,leeda02,12744000,2012-13,2013,2012,Golden State Warriors
7670,NBA,leeda02,13878000,2013-14,2014,2013,Golden State Warriors
7671,NBA,leeda02,15012000,2014-15,2015,2014,Golden State Warriors
7672,NBA,leeda02,15493680,2015-16,2016,2015,Boston Celtics
7673,NBA,leeda02,2102224,2015-16,2016,2015,Dallas Mavericks
7674,NBA,leeda02,1551659,2016-17,2017,2016,San Antonio Spurs
7675,NBA,leeda03,50000,2016-17,2017,2016,Boston Celtics
7676,NBA,leeda03,138240,2017-18,2018,2017,Atlanta Hawks
7677,NBA,leedo01,150000,1991-92,1992,1991,New Jersey Nets
7678,NBA,leedo01,125000,1992-93,1993,1992,New Jersey Nets
7679,NBA,leedo01,150000,1994-95,1995,1994,Sacramento Kings
7680,NBA,leeke01,271666,1985-86,1986,1985,Cleveland Cavaliers
7681,NBA,leeke01,301666,1986-87,1987,1986,Cleveland Cavaliers
7682,NBA,leeke01,301666,1987-88,1988,1987,New Jersey Nets
7683,NBA,leeke01,400000,1988-89,1989,1988,New Jersey Nets
7684,NBA,leeku01,120000,1990-91,1991,1990,New Jersey Nets
7685,NBA,leema01,500000,2011-12,2012,2011,Minnesota Timberwolves
7686,NBA,leema01,762195,2012-13,2013,2012,Minnesota Timberwolves
7687,NBA,leema01,884293,2013-14,2014,2013,Phoenix Suns
7688,NBA,legleti01,140000,1992-93,1993,1992,Utah Jazz
7689,NBA,legleti01,250000,1993-94,1994,1993,Dallas Mavericks
7690,NBA,legleti01,250000,1995-96,1996,1995,Washington Bullets
7691,NBA,legleti01,450000,1996-97,1997,1996,Washington Bullets
7692,NBA,legleti01,1105000,1997-98,1998,1997,Washington Wizards
7693,NBA,legleti01,1320000,1998-99,1999,1998,Washington Wizards
7694,NBA,legleti01,1119000,1999-00,2000,1999,Orlando Magic
7695,NBA,legleti01,510000,1999-00,2000,1999,Golden State Warriors
7696,NBA,lemonwa01,92160,2017-18,2018,2017,New Orleans Pelicans
7697,NBA,lenal01,3492720,2013-14,2014,2013,Phoenix Suns
7698,NBA,lenal01,3649920,2014-15,2015,2014,Phoenix Suns
7699,NBA,lenal01,3807120,2015-16,2016,2015,Phoenix Suns
7700,NBA,lenal01,4823621,2016-17,2017,2016,Phoenix Suns
7701,NBA,lenal01,4187599,2017-18,2018,2017,Phoenix Suns
7702,NBA,lenal01,4350000,2018-19,2019,2018,Atlanta Hawks
7703,NBA,lenarvo01,247500,1996-97,1997,1996,Miami Heat
7704,NBA,lenarvo01,2364597,1997-98,1998,1997,Miami Heat
7705,NBA,lenarvo01,2837000,1998-99,1999,1998,Miami Heat
7706,NBA,lenarvo01,3308516,1999-00,2000,1999,Miami Heat
7707,NBA,lenarvo01,3780000,2000-01,2001,2000,Denver Nuggets
7708,NBA,lenarvo01,4252435,2001-02,2002,2001,Denver Nuggets
7709,NBA,lenarvo01,824935,2002-03,2003,2002,Toronto Raptors
7710,NBA,lenarvo01,1200000,2003-04,2004,2003,Denver Nuggets
7711,NBA,lenarvo01,3250000,2004-05,2005,2004,Denver Nuggets
7712,NBA,lenarvo01,3520000,2005-06,2006,2005,Denver Nuggets
7713,NBA,leonaga01,200000,1990-91,1991,1990,Atlanta Hawks
7714,NBA,leonaga01,130000,1991-92,1992,1991,Atlanta Hawks
7715,NBA,leonaka01,1731960,2011-12,2012,2011,San Antonio Spurs
7716,NBA,leonaka01,1861920,2012-13,2013,2012,San Antonio Spurs
7717,NBA,leonaka01,1887840,2013-14,2014,2013,San Antonio Spurs
7718,NBA,leonaka01,2894059,2014-15,2015,2014,San Antonio Spurs
7719,NBA,leonaka01,16500000,2015-16,2016,2015,San Antonio Spurs
7720,NBA,leonaka01,17638063,2016-17,2017,2016,San Antonio Spurs
7721,NBA,leonaka01,18868625,2017-18,2018,2017,San Antonio Spurs
7722,NBA,leonaka01,23114067,2018-19,2019,2018,Toronto Raptors
7723,NBA,leoname01,2126520,2012-13,2013,2012,Portland Trail Blazers
7724,NBA,leoname01,2222160,2013-14,2014,2013,Portland Trail Blazers
7725,NBA,leoname01,2317920,2014-15,2015,2014,Portland Trail Blazers
7726,NBA,leoname01,3075880,2015-16,2016,2015,Portland Trail Blazers
7727,NBA,leoname01,9213484,2016-17,2017,2016,Portland Trail Blazers
7728,NBA,leoname01,9904495,2017-18,2018,2017,Portland Trail Blazers
7729,NBA,leoname01,10595506,2018-19,2019,2018,Portland Trail Blazers
7730,NBA,lesji01,100000,1988-89,1989,1988,Utah Jazz
7731,NBA,lesji01,30000,1990-91,1991,1990,Sacramento Kings
7732,NBA,lesji01,323000,1991-92,1992,1991,Sacramento Kings
7733,NBA,lesji01,413000,1992-93,1993,1992,Sacramento Kings
7734,NBA,lesji01,363000,1993-94,1994,1993,Sacramento Kings
7735,NBA,lesji01,250000,1994-95,1995,1994,Atlanta Hawks
7736,NBA,leslitr01,473604,2011-12,2012,2011,Los Angeles Clippers
7737,NBA,leslitr01,250000,2012-13,2013,2012,Los Angeles Clippers
7738,NBA,lestero01,244000,1984-85,1985,1984,Los Angeles Lakers
7739,NBA,lestero01,100000,1985-86,1986,1985,Los Angeles Lakers
7740,NBA,leuerjo01,473604,2011-12,2012,2011,Milwaukee Bucks
7741,NBA,leuerjo01,762195,2012-13,2013,2012,Memphis Grizzlies
7742,NBA,leuerjo01,967500,2014-15,2015,2014,Memphis Grizzlies
7743,NBA,leuerjo01,1035000,2015-16,2016,2015,Phoenix Suns
7744,NBA,leuerjo01,10991957,2016-17,2017,2016,Detroit Pistons
7745,NBA,leuerjo01,10497319,2017-18,2018,2017,Detroit Pistons
7746,NBA,leuerjo01,10002681,2018-19,2019,2018,Detroit Pistons
7747,NBA,leverca01,1562280,2016-17,2017,2016,Brooklyn Nets
7748,NBA,leverca01,1632480,2017-18,2018,2017,Brooklyn Nets
7749,NBA,leverca01,1702800,2018-19,2019,2018,Brooklyn Nets
7750,NBA,leverfa01,185000,1984-85,1985,1984,Denver Nuggets
7751,NBA,leverfa01,185000,1985-86,1986,1985,Denver Nuggets
7752,NBA,leverfa01,457500,1987-88,1988,1987,Denver Nuggets
7753,NBA,leverfa01,575000,1988-89,1989,1988,Denver Nuggets
7754,NBA,leverfa01,1700000,1989-90,1990,1989,Denver Nuggets
7755,NBA,leverfa01,1519000,1990-91,1991,1990,Dallas Mavericks
7756,NBA,leverfa01,1619000,1991-92,1992,1991,Dallas Mavericks
7757,NBA,leverfa01,1802000,1992-93,1993,1992,Dallas Mavericks
7758,NBA,leverfa01,2203000,1993-94,1994,1993,Dallas Mavericks
7759,NBA,levincl01,200000,1984-85,1985,1984,Atlanta Hawks
7760,NBA,levincl01,200000,1985-86,1986,1985,Atlanta Hawks
7761,NBA,levincl01,375000,1986-87,1987,1986,Atlanta Hawks
7762,NBA,levincl01,350000,1987-88,1988,1987,Atlanta Hawks
7763,NBA,levincl01,425000,1988-89,1989,1988,Atlanta Hawks
7764,NBA,levincl01,750000,1990-91,1991,1990,Chicago Bulls
7765,NBA,levincl01,1350000,1991-92,1992,1991,Chicago Bulls
7766,NBA,levincl01,650000,1994-95,1995,1994,Denver Nuggets
7767,NBA,lewisma01,200000,1995-96,1996,1995,Toronto Raptors
7768,NBA,lewisqu01,930720,1999-00,2000,1999,Utah Jazz
7769,NBA,lewisqu01,1000440,2000-01,2001,2000,Utah Jazz
7770,NBA,lewisqu01,1070280,2001-02,2002,2001,Utah Jazz
7771,NBA,lewisqu01,202341,2003-04,2004,2003,Minnesota Timberwolves
7772,NBA,lewisra01,75000,1987-88,1988,1987,Detroit Pistons
7773,NBA,lewisra01,175000,1988-89,1989,1988,Charlotte Hornets
7774,NBA,lewisra02,287500,1998-99,1999,1998,Seattle SuperSonics
7775,NBA,lewisra02,385000,1999-00,2000,1999,Seattle SuperSonics
7776,NBA,lewisra02,3920000,2000-01,2001,2000,Seattle SuperSonics
7777,NBA,lewisra02,4413375,2001-02,2002,2001,Seattle SuperSonics
7778,NBA,lewisra02,6233766,2002-03,2003,2002,Seattle SuperSonics
7779,NBA,lewisra02,7012987,2003-04,2004,2003,Seattle SuperSonics
7780,NBA,lewisra02,7792208,2004-05,2005,2004,Seattle SuperSonics
7781,NBA,lewisra02,8571429,2005-06,2006,2005,Seattle SuperSonics
7782,NBA,lewisra02,9350649,2006-07,2007,2006,Seattle SuperSonics
7783,NBA,lewisra02,14880000,2007-08,2008,2007,Orlando Magic
7784,NBA,lewisra02,16447871,2008-09,2009,2008,Orlando Magic
7785,NBA,lewisra02,18876000,2009-10,2010,2009,Orlando Magic
7786,NBA,lewisra02,19573711,2010-11,2011,2010,Washington Wizards
7787,NBA,lewisra02,21136631,2011-12,2012,2011,Washington Wizards
7788,NBA,lewisra02,13700000,2012-13,2013,2012,New Orleans Hornets
7789,NBA,lewisra02,1352181,2012-13,2013,2012,Miami Heat
7790,NBA,lewisra02,1399507,2013-14,2014,2013,Miami Heat
7791,NBA,lewisre01,75000,1987-88,1988,1987,Boston Celtics
7792,NBA,lewisre01,300000,1988-89,1989,1988,Boston Celtics
7793,NBA,lewisre01,400000,1990-91,1991,1990,Boston Celtics
7794,NBA,lewisre01,3340000,1991-92,1992,1991,Boston Celtics
7795,NBA,lewisre01,3320000,1992-93,1993,1992,Boston Celtics
7796,NBA,liberma01,210000,1990-91,1991,1990,Denver Nuggets
7797,NBA,liberma01,260000,1991-92,1992,1991,Denver Nuggets
7798,NBA,liberma01,360000,1992-93,1993,1992,Denver Nuggets
7799,NBA,liberma01,650000,1993-94,1994,1993,Detroit Pistons
7800,NBA,lichtto01,565000,1990-91,1991,1990,Denver Nuggets
7801,NBA,lichtto01,565000,1991-92,1992,1991,Denver Nuggets
7802,NBA,lichtto01,565180,1992-93,1993,1992,Denver Nuggets
7803,NBA,lichtto01,565000,1993-94,1994,1993,Orlando Magic
7804,NBA,lichtto01,200000,1994-95,1995,1994,Orlando Magic
7805,NBA,liggide01,473604,2011-12,2012,2011,Orlando Magic
7806,NBA,liggide01,762195,2012-13,2013,2012,Oklahoma City Thunder
7807,NBA,liggide01,1015696,2016-17,2017,2016,Dallas Mavericks
7808,NBA,liggide01,757427,2017-18,2018,2017,Milwaukee Bucks
7809,NBA,liggide01,754378,2017-18,2018,2017,New Orleans Pelicans
7810,NBA,liggide01,26773,2017-18,2018,2017,Atlanta Hawks
7811,NBA,lillada01,3065040,2012-13,2013,2012,Portland Trail Blazers
7812,NBA,lillada01,3202920,2013-14,2014,2013,Portland Trail Blazers
7813,NBA,lillada01,3340920,2014-15,2015,2014,Portland Trail Blazers
7814,NBA,lillada01,4236287,2015-16,2016,2015,Portland Trail Blazers
7815,NBA,lillada01,24328425,2016-17,2017,2016,Portland Trail Blazers
7816,NBA,lillada01,26153057,2017-18,2018,2017,Portland Trail Blazers
7817,NBA,lillada01,27977689,2018-19,2019,2018,Portland Trail Blazers
7818,NBA,linje01,473604,2010-11,2011,2010,Golden State Warriors
7819,NBA,linje01,762195,2011-12,2012,2011,New York Knicks
7820,NBA,linje01,8374646,2012-13,2013,2012,Houston Rockets
7821,NBA,linje01,8374646,2013-14,2014,2013,Houston Rockets
7822,NBA,linje01,8374646,2014-15,2015,2014,Los Angeles Lakers
7823,NBA,linje01,2100000,2015-16,2016,2015,Charlotte Hornets
7824,NBA,linje01,11483254,2016-17,2017,2016,Brooklyn Nets
7825,NBA,linje01,12000000,2017-18,2018,2017,Brooklyn Nets
7826,NBA,linje01,13768421,2018-19,2019,2018,Atlanta Hawks
7827,NBA,linje01,697000,2018-19,2019,2018,Toronto Raptors
7828,NBA,listeal01,150000,1984-85,1985,1984,Milwaukee Bucks
7829,NBA,listeal01,300000,1985-86,1986,1985,Milwaukee Bucks
7830,NBA,listeal01,835000,1987-88,1988,1987,Seattle SuperSonics
7831,NBA,listeal01,1115000,1988-89,1989,1988,Seattle SuperSonics
7832,NBA,listeal01,1200000,1989-90,1990,1989,Golden State Warriors
7833,NBA,listeal01,1700000,1990-91,1991,1990,Golden State Warriors
7834,NBA,listeal01,1333000,1991-92,1992,1991,Golden State Warriors
7835,NBA,listeal01,1283000,1992-93,1993,1992,Golden State Warriors
7836,NBA,listeal01,150000,1994-95,1995,1994,Milwaukee Bucks
7837,NBA,listeal01,300000,1995-96,1996,1995,Boston Celtics
7838,NBA,listeal01,500000,1996-97,1997,1996,Boston Celtics
7839,NBA,listeal01,272250,1997-98,1998,1997,Portland Trail Blazers
7840,NBA,livinra01,220000,1996-97,1997,1996,Houston Rockets
7841,NBA,livinra01,326700,1997-98,1998,1997,Houston Rockets
7842,NBA,livinra01,287500,1998-99,1999,1998,Phoenix Suns
7843,NBA,livinra01,485000,1999-00,2000,1999,Phoenix Suns
7844,NBA,livinra01,20000,2000-01,2001,2000,Golden State Warriors
7845,NBA,livinsh01,3027840,2004-05,2005,2004,Los Angeles Clippers
7846,NBA,livinsh01,3254880,2005-06,2006,2005,Los Angeles Clippers
7847,NBA,livinsh01,3481920,2006-07,2007,2006,Los Angeles Clippers
7848,NBA,livinsh01,4404629,2007-08,2008,2007,Los Angeles Clippers
7849,NBA,livinsh01,370000,2008-09,2009,2008,Memphis Grizzlies
7850,NBA,livinsh01,296695,2009-10,2010,2009,Oklahoma City Thunder
7851,NBA,livinsh01,3500000,2010-11,2011,2010,Charlotte Bobcats
7852,NBA,livinsh01,3500000,2011-12,2012,2011,Milwaukee Bucks
7853,NBA,livinsh01,1000000,2012-13,2013,2012,Houston Rockets
7854,NBA,livinsh01,768720,2012-13,2013,2012,Cleveland Cavaliers
7855,NBA,livinsh01,256240,2012-13,2013,2012,Washington Wizards
7856,NBA,livinsh01,1272279,2013-14,2014,2013,Brooklyn Nets
7857,NBA,livinsh01,5305000,2014-15,2015,2014,Golden State Warriors
7858,NBA,livinsh01,5543725,2015-16,2016,2015,Golden State Warriors
7859,NBA,livinsh01,5782450,2016-17,2017,2016,Golden State Warriors
7860,NBA,livinsh01,7692308,2017-18,2018,2017,Golden State Warriors
7861,NBA,livinsh01,8307692,2018-19,2019,2018,Golden State Warriors
7862,NBA,llamaho01,272250,1997-98,1998,1997,Phoenix Suns
7863,NBA,llamaho01,425000,1998-99,1999,1998,Phoenix Suns
7864,NBA,lloydle01,150000,1984-85,1985,1984,Houston Rockets
7865,NBA,lloydle01,215000,1985-86,1986,1985,Houston Rockets
7866,NBA,lockhia01,130000,1990-91,1991,1990,Phoenix Suns
7867,NBA,lockhia01,263000,1991-92,1992,1991,Phoenix Suns
7868,NBA,lohaubr01,75000,1987-88,1988,1987,Boston Celtics
7869,NBA,lohaubr01,380000,1988-89,1989,1988,Boston Celtics
7870,NBA,lohaubr01,1275000,1990-91,1991,1990,Milwaukee Bucks
7871,NBA,lohaubr01,1377000,1991-92,1992,1991,Milwaukee Bucks
7872,NBA,lohaubr01,583000,1992-93,1993,1992,Milwaukee Bucks
7873,NBA,lohaubr01,958000,1993-94,1994,1993,Milwaukee Bucks
7874,NBA,lohaubr01,325000,1994-95,1995,1994,Miami Heat
7875,NBA,lohaubr01,485000,1995-96,1996,1995,San Antonio Spurs
7876,NBA,longar01,25000,1999-00,2000,1999,Sacramento Kings
7877,NBA,longar01,465850,2001-02,2002,2001,Seattle SuperSonics
7878,NBA,longar01,193424,2002-03,2003,2002,Denver Nuggets
7879,NBA,longar01,35819,2002-03,2003,2002,Toronto Raptors
7880,NBA,longgr01,100000,1988-89,1989,1988,Miami Heat
7881,NBA,longgr01,300000,1990-91,1991,1990,Miami Heat
7882,NBA,longgr01,252000,1991-92,1992,1991,Miami Heat
7883,NBA,longgr01,1258000,1992-93,1993,1992,Miami Heat
7884,NBA,longgr01,1410000,1993-94,1994,1993,Miami Heat
7885,NBA,longgr01,1485300,1994-95,1995,1994,Atlanta Hawks
7886,NBA,longgr01,1860000,1995-96,1996,1995,Atlanta Hawks
7887,NBA,longgr01,2260000,1996-97,1997,1996,Detroit Pistons
7888,NBA,longgr01,2610335,1997-98,1998,1997,Detroit Pistons
7889,NBA,longgr01,2977000,1998-99,1999,1998,Atlanta Hawks
7890,NBA,longgr01,2000000,1999-00,2000,1999,Vancouver Grizzlies
7891,NBA,longgr01,2200000,2000-01,2001,2000,Vancouver Grizzlies
7892,NBA,longgr01,2400000,2001-02,2002,2001,Memphis Grizzlies
7893,NBA,longjo01,330000,1984-85,1985,1984,Detroit Pistons
7894,NBA,longjo01,350000,1985-86,1986,1985,Detroit Pistons
7895,NBA,longjo01,375000,1987-88,1988,1987,Indiana Pacers
7896,NBA,longjo01,375000,1988-89,1989,1988,Indiana Pacers
7897,NBA,longjo01,150000,1990-91,1991,1990,Detroit Pistons
7898,NBA,longjo01,205200,1996-97,1997,1996,Toronto Raptors
7899,NBA,longjo01,272500,1997-98,1998,1997,Toronto Raptors
7900,NBA,longllu01,1590000,1991-92,1992,1991,Minnesota Timberwolves
7901,NBA,longllu01,1590000,1992-93,1993,1992,Minnesota Timberwolves
7902,NBA,longllu01,1590000,1993-94,1994,1993,Minnesota Timberwolves
7903,NBA,longllu01,1590000,1994-95,1995,1994,Chicago Bulls
7904,NBA,longllu01,2300000,1995-96,1996,1995,Chicago Bulls
7905,NBA,longllu01,2790000,1996-97,1997,1996,Chicago Bulls
7906,NBA,longllu01,3184900,1997-98,1998,1997,Chicago Bulls
7907,NBA,longllu01,4000000,1998-99,1999,1998,Phoenix Suns
7908,NBA,longllu01,5175000,1999-00,2000,1999,Phoenix Suns
7909,NBA,longllu01,5750000,2000-01,2001,2000,New York Knicks
7910,NBA,longllu01,6325000,2001-02,2002,2001,New York Knicks
7911,NBA,longllu01,6900000,2002-03,2003,2002,New York Knicks
7912,NBA,longsh01,96969,2016-17,2017,2016,Philadelphia 76ers
7913,NBA,looneke01,1131960,2015-16,2016,2015,Golden State Warriors
7914,NBA,looneke01,1182840,2016-17,2017,2016,Golden State Warriors
7915,NBA,looneke01,1471382,2017-18,2018,2017,Golden State Warriors
7916,NBA,looneke01,1567007,2018-19,2019,2018,Golden State Warriors
7917,NBA,lopezbr01,2098560,2008-09,2009,2008,New Jersey Nets
7918,NBA,lopezbr01,2225880,2009-10,2010,2009,New Jersey Nets
7919,NBA,lopezbr01,2413320,2010-11,2011,2010,New Jersey Nets
7920,NBA,lopezbr01,3076983,2011-12,2012,2011,New Jersey Nets
7921,NBA,lopezbr01,13668750,2012-13,2013,2012,Brooklyn Nets
7922,NBA,lopezbr01,14693906,2013-14,2014,2013,Brooklyn Nets
7923,NBA,lopezbr01,15719063,2014-15,2015,2014,Brooklyn Nets
7924,NBA,lopezbr01,20000000,2015-16,2016,2015,Brooklyn Nets
7925,NBA,lopezbr01,21165675,2016-17,2017,2016,Brooklyn Nets
7926,NBA,lopezbr01,22642350,2017-18,2018,2017,Los Angeles Lakers
7927,NBA,lopezbr01,3382000,2018-19,2019,2018,Milwaukee Bucks
7928,NBA,lopezfe01,600000,1998-99,1999,1998,Vancouver Grizzlies
7929,NBA,lopezfe01,831120,2000-01,2001,2000,Washington Wizards
7930,NBA,lopezfe01,565850,2001-02,2002,2001,Minnesota Timberwolves
7931,NBA,lopezfe01,637435,2002-03,2003,2002,Minnesota Timberwolves
7932,NBA,lopezra01,578160,2002-03,2003,2002,Utah Jazz
7933,NBA,lopezra01,621520,2003-04,2004,2003,Utah Jazz
7934,NBA,lopezra01,997320,2004-05,2005,2004,Utah Jazz
7935,NBA,lopezra01,1744313,2005-06,2006,2005,Memphis Grizzlies
7936,NBA,lopezro01,1623720,2008-09,2009,2008,Phoenix Suns
7937,NBA,lopezro01,1745520,2009-10,2010,2009,Phoenix Suns
7938,NBA,lopezro01,1867320,2010-11,2011,2010,Phoenix Suns
7939,NBA,lopezro01,2862602,2011-12,2012,2011,Phoenix Suns
7940,NBA,lopezro01,4899293,2012-13,2013,2012,New Orleans Hornets
7941,NBA,lopezro01,5904261,2013-14,2014,2013,Portland Trail Blazers
7942,NBA,lopezro01,6124728,2014-15,2015,2014,Portland Trail Blazers
7943,NBA,lopezro01,13000000,2015-16,2016,2015,New York Knicks
7944,NBA,lopezro01,13219250,2016-17,2017,2016,Chicago Bulls
7945,NBA,lopezro01,13788500,2017-18,2018,2017,Chicago Bulls
7946,NBA,lopezro01,14357750,2018-19,2019,2018,Chicago Bulls
7947,NBA,loveke01,3163680,2008-09,2009,2008,Minnesota Timberwolves
7948,NBA,loveke01,3401040,2009-10,2010,2009,Minnesota Timberwolves
7949,NBA,loveke01,3638280,2010-11,2011,2010,Minnesota Timberwolves
7950,NBA,loveke01,4609701,2011-12,2012,2011,Minnesota Timberwolves
7951,NBA,loveke01,13668750,2012-13,2013,2012,Minnesota Timberwolves
7952,NBA,loveke01,14693906,2013-14,2014,2013,Minnesota Timberwolves
7953,NBA,loveke01,15719062,2014-15,2015,2014,Cleveland Cavaliers
7954,NBA,loveke01,19500000,2015-16,2016,2015,Cleveland Cavaliers
7955,NBA,loveke01,21165675,2016-17,2017,2016,Cleveland Cavaliers
7956,NBA,loveke01,22642350,2017-18,2018,2017,Cleveland Cavaliers
7957,NBA,loveke01,24119025,2018-19,2019,2018,Cleveland Cavaliers
7958,NBA,lowryky01,1011720,2006-07,2007,2006,Memphis Grizzlies
7959,NBA,lowryky01,1087680,2007-08,2008,2007,Memphis Grizzlies
7960,NBA,lowryky01,1163520,2008-09,2009,2008,Houston Rockets
7961,NBA,lowryky01,2034997,2009-10,2010,2009,Houston Rockets
7962,NBA,lowryky01,5750000,2010-11,2011,2010,Houston Rockets
7963,NBA,lowryky01,5750000,2011-12,2012,2011,Houston Rockets
7964,NBA,lowryky01,5750000,2012-13,2013,2012,Toronto Raptors
7965,NBA,lowryky01,6210000,2013-14,2014,2013,Toronto Raptors
7966,NBA,lowryky01,12000000,2014-15,2015,2014,Toronto Raptors
7967,NBA,lowryky01,12000000,2015-16,2016,2015,Toronto Raptors
7968,NBA,lowryky01,12000000,2016-17,2017,2016,Toronto Raptors
7969,NBA,lowryky01,28703704,2017-18,2018,2017,Toronto Raptors
7970,NBA,lowryky01,31200000,2018-19,2019,2018,Toronto Raptors
7971,NBA,lucasjo01,231000,1985-86,1986,1985,Houston Rockets
7972,NBA,lucasjo01,600000,1987-88,1988,1987,Milwaukee Bucks
7973,NBA,lucasjo01,350000,1988-89,1989,1988,Seattle SuperSonics
7974,NBA,lucasjo02,34041,2005-06,2006,2005,Houston Rockets
7975,NBA,lucasjo02,700000,2006-07,2007,2006,Houston Rockets
7976,NBA,lucasjo02,32842,2008-09,2009,2008,Oklahoma City Thunder
7977,NBA,lucasjo02,208264,2010-11,2011,2010,Chicago Bulls
7978,NBA,lucasjo02,915852,2011-12,2012,2011,Chicago Bulls
7979,NBA,lucasjo02,1500000,2012-13,2013,2012,Toronto Raptors
7980,NBA,lucasjo02,1600000,2013-14,2014,2013,Utah Jazz
7981,NBA,lucasjo02,123827,2014-15,2015,2014,Detroit Pistons
7982,NBA,lucasjo02,635753,2016-17,2017,2016,Minnesota Timberwolves
7983,NBA,lucasma01,650000,1984-85,1985,1984,Phoenix Suns
7984,NBA,lucasma01,475000,1985-86,1986,1985,Los Angeles Lakers
7985,NBA,lucasma01,395500,1987-88,1988,1987,Portland Trail Blazers
7986,NBA,luety01,287500,1998-99,1999,1998,Los Angeles Lakers
7987,NBA,luety01,809280,1999-00,2000,1999,Los Angeles Lakers
7988,NBA,luety01,865800,2000-01,2001,2000,Los Angeles Lakers
7989,NBA,luety01,1700000,2001-02,2002,2001,Washington Wizards
7990,NBA,luety01,1870000,2002-03,2003,2002,Washington Wizards
7991,NBA,luety01,1500000,2003-04,2004,2003,Orlando Magic
7992,NBA,luety01,1600000,2004-05,2005,2004,Houston Rockets
7993,NBA,luety01,3500000,2005-06,2006,2005,Atlanta Hawks
7994,NBA,luety01,3500000,2006-07,2007,2006,Atlanta Hawks
7995,NBA,luety01,3500000,2007-08,2008,2007,Sacramento Kings
7996,NBA,luety01,2250000,2008-09,2009,2008,Orlando Magic
